"STATION","NAME","DATE","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-06-12","0.11","   17","0.0","0.0",,"63","51","  156","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-06-13","0.00","   61","0.0","0.0",,"71","46","  558","    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-06-14","0.00","   92","0.0","0.0",,"77","50","  840",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-06-15","0.00","   98","0.0","0.0",,"81","47","  906",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-06-16","0.00","   85","0.0","0.0",,"86","57","  780",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-06-17","0.29","   82","0.0","0.0",,"88","68","  750",,,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-06-18","0.24","   72","0.0","0.0",,"80","63","  666","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-06-19","0.00","   99","0.0","0.0",,"79","59","  912",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-06-20","0.00","   78","0.0","0.0",,"77","54","  720",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-06-21","0.00","   95","0.0","0.0",,"78","46","  870",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-06-22","0.00","   95","0.0","0.0",,"80","44","  870",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-06-23","0.00","   78","0.0","0.0",,"82","51","  714",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-06-24","0.00","   58","0.0","0.0",,"88","60","  528",,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-06-25","0.00","   96","0.0","0.0",,"86","57","  882","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-06-26","0.00","  100","0.0","0.0",,"86","46","  918",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-06-27","0.00","   94","0.0","0.0",,"89","53","  858",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-06-28","0.73","   68","0.0","0.0",,"90","65","  624","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-06-29","0.00","  100","0.0","0.0",,"78","55","  918",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-06-30","0.70","   19","0.0","0.0",,"77","53","  174","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-01","0.00","   95","0.0","0.0",,"79","54","  870",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-02","0.00","   99","0.0","0.0",,"81","51","  906",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-03","0.08","   72","0.0","0.0",,"81","55","  654",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-04","0.01","   48","0.0","0.0",,"90","71","  438",,,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-05","0.00","   98","0.0","0.0",,"94","71","  900",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-06","0.54","   90","0.0","0.0",,"94","73","  816",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-07","0.00","   31","0.0","0.0",,"87","71","  282",,,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-08","0.00","   53","0.0","0.0",,"88","66","  480","    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-09","0.00","   95","0.0","0.0",,"82","62","  864",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-10","0.00","   92","0.0","0.0",,"81","56","  840",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-11","0.01","   65","0.0","0.0",,"80","60","  594","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-12","0.04","   59","0.0","0.0",,"88","68","  534","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-13","0.00","  100","0.0","0.0",,"88","58","  906",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-14","0.00","   94","0.0","0.0",,"93","49","  852",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-15","0.00","   97","0.0","0.0",,"99","72","  876","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-16","0.23","   65","0.0","0.0",,"88","70","  582","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-17","0.01","   79","0.0","0.0",,"91","68","  708","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-18","0.27","   57","0.0","0.0",,"86","64","  510","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-19","0.02","   83","0.0","0.0",,"96","73","  744","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-20","0.00","   95","0.0","0.0",,"95","74","  846","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-21","0.00","   84","0.0","0.0",,"85","60","  750",,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-22","0.00","   98","0.0","0.0",,"83","56","  870",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-23","0.00","   82","0.0","0.0",,"85","49","  732",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-24","0.17","   35","0.0","0.0",,"81","59","  312","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-25","0.01","   89","0.0","0.0",,"80","55","  786","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-26","0.00","   99","0.0","0.0",,"78","44","  870",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-27","0.00","   93","0.0","0.0",,"81","42","  816",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-28","0.00","   77","0.0","0.0",,"83","58","  672",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-29","0.59","    9","0.0","0.0",,"76","63","   78","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-30","0.00","   54","0.0","0.0",,"83","62","  474","    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-07-31","0.02","   66","0.0","0.0",,"87","67","  570",,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-01","0.00","   88","0.0","0.0",,"80","56","  768",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-02","0.00","   63","0.0","0.0",,"83","53","  546","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-03","0.04","   32","0.0","0.0",,"85","59","  276","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-04","0.17","   44","0.0","0.0",,"91","66","  384","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-05","0.10","   76","0.0","0.0",,"87","67","  660","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-06","0.03","   15","0.0","0.0",,"79","70","  126","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-07","0.00","   24","0.0","0.0",,"83","70","  204","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-08","0.07","   32","0.0","0.0",,"81","67","  276","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-09","0.16","   28","0.0","0.0",,"80","66","  240","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-10","0.02","   45","0.0","0.0",,"85","67","  384","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-11","0.06","   17","0.0","0.0",,"70","54","  144","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-12","0.00","   98","0.0","0.0",,"78","45","  828","    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-13","0.00","   77","0.0","0.0",,"83","56","  648","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-14","0.00","   60","0.0","0.0",,"76","53","  510","    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-15","0.00","   93","0.0","0.0",,"81","44","  774",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-16","0.02","   20","0.0","0.0",,"84","64","  168","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-17","0.00","   80","0.0","0.0",,"79","49","  666","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-18","0.00","   83","0.0","0.0",,"71","42","  690",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-19","0.00","   71","0.0","0.0",,"75","37","  588",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-20","0.00","   78","0.0","0.0",,"74","37","  648","    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-21","0.07","    3","0.0","0.0",,"70","58","   24","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-22","0.00","   67","0.0","0.0",,"79","47","  552","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-23","0.12","   27","0.0","0.0",,"74","54","  222","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-24","0.01","   65","0.0","0.0",,"73","49","  528","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-25","0.00","   82","0.0","0.0",,"78","38","  666",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-26","0.00","   65","0.0","0.0",,"86","54","  528",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-27","0.00","   64","0.0","0.0",,"94","74","  516",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-28","0.39","   73","0.0","0.0",,"94","71","  588","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-29","0.25","   42","0.0","0.0",,"80","59","  336","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-30","0.00","   60","0.0","0.0",,"80","54","  474","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-08-31","0.09","   66","0.0","0.0",,"89","61","  528","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-01","0.46","    3","0.0","0.0",,"78","70","   24","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-02","0.00","   17","0.0","0.0",,"80","65","  132","    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-03","0.00","   92","0.0","0.0",,"77","59","  726","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-04","0.00","   54","0.0","0.0",,"80","58","  426","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-05","0.00","    0","0.0","0.0",,"72","57","    0","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-06","0.00","   67","0.0","0.0",,"76","47","  522","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-07","0.00","   60","0.0","0.0",,"79","58","  468","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-08","0.00","   57","0.0","0.0",,"79","61","  438","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-09","0.00","   71","0.0","0.0",,"84","61","  546",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-10","0.00","   51","0.0","0.0",,"69","44","  390",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-11","0.00","  100","0.0","0.0",,"72","43","  762",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-12","0.16","   27","0.0","0.0",,"72","46","  204","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-13","1.16","    0","0.0","0.0",,"60","55","    0","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-14","0.00","   93","0.0","0.0",,"69","47","  696","    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-15","0.56","    0","0.0","0.0",,"64","50","    0","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-16","0.12","   21","0.0","0.0",,"76","58","  162","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-17","0.04","   42","0.0","0.0",,"77","60","  312","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-18","0.21","   31","0.0","0.0",,"75","63","  234","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-19","0.65","   36","0.0","0.0",,"77","60","  264","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-20","0.00","   31","0.0","0.0",,"60","53","   24","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-21","0.00","    0","0.0","0.0",,"62","52","    0",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-22","0.10","    7","0.0","0.0",,"66","53","   54","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-23","0.00","    0","0.0","0.0",,"68","58","    0","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-24","0.73","   10","0.0","0.0",,"73","54","   72","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-25","0.00","   54","0.0","0.0",,"77","54","  390","    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-26","0.13","   85","0.0","0.0",,"71","52","  612","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-27","0.00","   39","0.0","0.0",,"64","46","  282",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-28","0.00","   43","0.0","0.0",,"65","40","  312",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-29","0.00","    0","0.0","0.0",,"62","40","    0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-09-30","0.14","    0","0.0","0.0",,"61","51","    0","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-01","0.38","    0","0.0","0.0",,"52","46","    0","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-02","0.00","   76","0.0","0.0",,"57","41","  534",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-03","0.00","   81","0.0","0.0",,"61","37","  564",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-04","0.00","  100","0.0","0.0",,"66","35","  696",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-05","0.00","   23","0.0","0.0",,"61","40","  162","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-06","0.00","   70","0.0","0.0",,"57","34","  486",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-07","0.07","   46","0.0","0.0",,"53","31","  318","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-08","0.22","   32","0.0","0.0",,"67","47","  222","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-09","0.03","    0","0.0","0.0",,"51","42","    0","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-10","0.00","   69","0.0","0.0",,"61","39","  468",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-11","0.27","   16","0.0","0.0",,"54","40","  108","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-12","0.03","   34","0.0","0.0",,"49","39","  228",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-13","0.00","   85","0.0","0.0",,"54","26","  570",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-14","0.00","   97","0.0","0.0",,"60","30","  648",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-15","0.13","    8","0.0","0.0",,"52","39","   54","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-16","0.00","   61","0.0","0.0",,"44","27","  402",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-17","0.00","   76","0.0","0.0",,"57","23","  498",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-18","0.03","    9","0.0","0.0",,"50","42","   60",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-19","0.00","   24","0.0","0.0",,"57","34","  156","    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-20","0.00","   53","0.0","0.0",,"60","33","  348","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-21","0.00","   85","0.0","0.0",,"68","42","  552","    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-22","0.00","   54","0.0","0.0",,"55","45","  348","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-23","0.00","   14","0.0","0.0",,"50","43","   90",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-24","0.00","   78","0.0","0.0",,"72","44","  498",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-25","0.00","   29","0.0","0.0",,"68","55","  186","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-26","0.00","   54","0.0","0.0",,"67","47","  342","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-27","0.00","   47","0.0","0.0",,"62","42","  300","    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-28","0.00","   70","0.0","0.0",,"62","35","  438","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-29","0.00","    2","0.0","0.0",,"52","34","   12","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-30","0.00","   49","0.0","0.0",,"60","36","  312","    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-10-31","0.04","   27","0.0","0.0",,"62","42","  168","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-11-01","0.01","   33","0.0","0.0",,"65","56","  204","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-11-02","0.00","   65","0.0","0.0",,"70","52","  402",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-11-03","0.03","    6","0.0","0.0",,"68","55","   36",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-11-04","0.00","   76","0.0","0.0",,"61","43","  468","    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-11-05","0.00","    0","0.0","0.0",,"56","42","    0","    1",,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-11-06","0.11","    0","0.0","0.0",,"59","48","    0","    1","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-11-07","0.03","    0","0.0","0.0",,"61","54","    0","    1","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-11-08","0.01","    0","0.0","0.0",,"62","54","    0","    1","    1",,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-11-09","0.07","    0","0.0","0.0",,"65","57","    0","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-11-10","0.20","    8","0.0","0.0",,"61","33","   48","    1",,,,,,,,,,,,,,"    1",,"    1",,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-11-11","0.04","    9","0.4","0.0",,"37","30","   54","    1",,,,,,,,,,,,,,"    1",,"    1",,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-11-12","0.00","   57","0.0","0.0",,"34","23","  336",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-11-13","0.00","   12","0.0","0.0",,"32","18","   72",,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-11-14","0.02","    6","0.2","0.0",,"39","28","   36","    1",,,,,,,,,,,,,,,,"    1",,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-11-15","0.19","    6","0.0","0.0",,"54","30","   36","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","1977-11-16","0.02","   52","0.0","0.0",,"54","40","  306","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
