treatment,replicate,step,creature_x,creature_y,score
play_randomly,25,66,0,6,365
play_randomly,25,67,1,6,355
play_randomly,25,68,2,6,345
play_randomly,25,69,2,6,340
play_randomly,25,70,2,7,330
play_randomly,25,71,2,8,320
play_randomly,25,72,2,8,315
play_randomly,25,73,2,8,310
play_randomly,25,74,2,7,300
play_randomly,25,75,2,6,290
play_randomly,25,76,2,6,285
play_randomly,25,77,2,6,280
play_randomly,25,78,2,5,370
play_randomly,25,79,2,4,360
play_randomly,25,80,2,3,350
play_randomly,25,81,2,3,345
play_randomly,25,82,2,3,340
play_randomly,25,83,2,4,330
play_randomly,25,84,2,4,325
play_randomly,25,85,3,4,315
play_randomly,25,86,4,4,305
play_randomly,25,87,4,4,300
play_randomly,25,88,4,4,295
play_randomly,25,89,5,4,285
play_randomly,25,90,5,4,280
play_randomly,25,91,5,4,275
play_randomly,25,92,4,4,265
play_randomly,25,93,3,4,255
play_randomly,25,94,2,4,245
play_randomly,25,95,2,4,240
play_randomly,25,96,2,4,235
play_randomly,25,97,2,4,230
play_randomly,25,98,2,4,225
play_randomly,25,99,1,4,215
play_randomly,25,100,0,4,205
play_randomly,26,0,4,4,1000
play_randomly,26,1,4,3,990
play_randomly,26,2,4,2,1030
play_randomly,26,3,4,1,1020
play_randomly,26,4,4,0,1010
play_randomly,26,5,4,0,1005
play_randomly,26,6,4,0,1000
play_randomly,26,7,4,0,990
play_randomly,26,8,4,0,980
play_randomly,26,9,4,0,970
play_randomly,26,10,4,0,965
play_randomly,26,11,5,0,955
play_randomly,26,12,6,0,915
play_randomly,26,13,7,0,805
play_randomly,26,14,7,0,800
play_randomly,26,15,7,0,795
play_randomly,26,16,7,0,790
play_randomly,26,17,7,1,750
play_randomly,26,18,7,2,740
play_randomly,26,19,7,2,735
play_randomly,26,20,7,2,730
play_randomly,26,21,7,2,725
play_randomly,26,22,6,2,815
play_randomly,26,23,5,2,805
play_randomly,26,24,5,2,800
play_randomly,26,25,5,3,690
play_randomly,26,26,5,3,685
play_randomly,26,27,6,3,725
play_randomly,26,28,6,3,720
play_randomly,26,29,6,4,710
play_randomly,26,30,6,4,705
play_randomly,26,31,6,4,700
play_randomly,26,32,6,5,740
play_randomly,26,33,6,6,730
play_randomly,26,34,6,6,725
play_randomly,26,35,5,6,685
play_randomly,26,36,4,6,675
play_randomly,26,37,3,6,635
play_randomly,26,38,3,6,630
play_randomly,26,39,3,5,590
play_randomly,26,40,3,5,585
play_randomly,26,41,2,5,545
play_randomly,26,42,2,5,540
play_randomly,26,43,2,5,535
play_randomly,26,44,1,5,525
play_randomly,26,45,0,5,415
play_randomly,26,46,0,5,405
play_randomly,26,47,0,5,395
play_randomly,26,48,0,5,385
play_randomly,26,49,0,5,380
play_randomly,26,50,0,6,270
play_randomly,26,51,0,6,265
play_randomly,26,52,1,6,225
play_randomly,26,53,2,6,315
play_randomly,26,54,3,6,305
play_randomly,26,55,3,6,300
play_randomly,26,56,3,5,290
play_randomly,26,57,3,5,285
play_randomly,26,58,3,5,280
play_randomly,26,59,3,5,275
play_randomly,26,60,2,5,265
play_randomly,26,61,2,5,260
play_randomly,26,62,2,5,255
play_randomly,26,63,3,5,245
play_randomly,26,64,4,5,285
play_randomly,26,65,5,5,275
play_randomly,26,66,6,5,265
play_randomly,26,67,6,5,260
play_randomly,26,68,6,5,255
play_randomly,26,69,7,5,245
play_randomly,26,70,7,5,240
play_randomly,26,71,7,6,230
play_randomly,26,72,7,6,225
play_randomly,26,73,7,6,220
play_randomly,26,74,7,6,215
play_randomly,26,75,6,6,205
play_randomly,26,76,6,6,200
play_randomly,26,77,6,6,195
play_randomly,26,78,7,6,185
play_randomly,26,79,8,6,175
play_randomly,26,80,8,6,170
play_randomly,26,81,8,7,160
play_randomly,26,82,8,8,150
play_randomly,26,83,8,8,140
play_randomly,26,84,8,8,130
play_randomly,26,85,8,8,120
play_randomly,26,86,8,8,115
play_randomly,26,87,7,8,155
play_randomly,26,88,6,8,245
play_randomly,26,89,5,8,135
play_randomly,26,90,5,8,130
play_randomly,26,91,5,8,125
play_randomly,26,92,4,8,115
play_randomly,26,93,4,8,110
play_randomly,26,94,4,8,105
play_randomly,26,95,3,8,65
play_randomly,26,96,3,8,60
play_randomly,26,97,3,8,55
play_randomly,26,98,3,8,50
play_randomly,26,99,3,7,40
play_randomly,26,100,3,6,30
play_randomly,27,0,4,4,1000
play_randomly,27,1,4,3,990
play_randomly,27,2,4,3,985
play_randomly,27,3,3,3,1025
play_randomly,27,4,3,3,1020
play_randomly,27,5,3,3,1015
play_randomly,27,6,3,3,1010
play_randomly,27,7,3,4,1000
play_randomly,27,8,3,5,990
play_randomly,27,9,3,6,980
play_randomly,27,10,3,7,940
play_randomly,27,11,3,8,980
play_randomly,27,12,3,8,970
play_randomly,27,13,3,8,960
play_randomly,27,14,3,8,955
play_randomly,27,15,3,8,950
play_randomly,27,16,3,8,940
play_randomly,27,17,3,8,935
play_randomly,27,18,3,8,930
play_randomly,27,19,3,7,920
play_randomly,27,20,3,7,915
play_randomly,27,21,3,7,910
play_randomly,27,22,3,6,900
play_randomly,27,23,3,5,890
play_randomly,27,24,3,5,885
play_randomly,27,25,3,5,880
play_randomly,27,26,3,4,870
play_randomly,27,27,3,4,865
play_randomly,27,28,4,4,855
play_randomly,27,29,4,4,850
play_randomly,27,30,4,5,840
play_randomly,27,31,4,6,880
play_randomly,27,32,4,6,875
play_randomly,27,33,4,6,870
play_randomly,27,34,4,6,865
play_randomly,27,35,4,6,860
play_randomly,27,36,4,6,855
play_randomly,27,37,4,6,850
play_randomly,27,38,4,7,840
play_randomly,27,39,4,7,835
play_randomly,27,40,4,7,830
play_randomly,27,41,4,8,790
play_randomly,27,42,4,8,780
play_randomly,27,43,4,8,775
play_randomly,27,44,4,8,770
play_randomly,27,45,4,7,760
play_randomly,27,46,4,6,750
play_randomly,27,47,4,6,745
play_randomly,27,48,3,6,735
play_randomly,27,49,2,6,725
play_randomly,27,50,2,6,720
play_randomly,27,51,2,7,610
play_randomly,27,52,2,7,605
play_randomly,27,53,1,7,495
play_randomly,27,54,1,7,490
play_randomly,27,55,1,6,450
play_randomly,27,56,1,6,445
play_randomly,27,57,1,6,440
play_randomly,27,58,1,7,430
play_randomly,27,59,1,7,425
play_randomly,27,60,0,7,415
play_randomly,27,61,0,7,410
play_randomly,27,62,0,7,405
play_randomly,27,63,0,7,400
play_randomly,27,64,0,6,440
play_randomly,27,65,0,6,435
play_randomly,27,66,0,6,430
play_randomly,27,67,0,7,420
play_randomly,27,68,0,8,510
play_randomly,27,69,0,8,500
play_randomly,27,70,0,8,490
play_randomly,27,71,0,8,485
play_randomly,27,72,0,8,475
play_randomly,27,73,0,8,465
play_randomly,27,74,0,8,455
play_randomly,27,75,0,8,450
play_randomly,27,76,0,8,445
play_randomly,27,77,1,8,535
play_randomly,27,78,2,8,575
play_randomly,27,79,2,8,570
play_randomly,27,80,2,7,560
play_randomly,27,81,2,7,555
play_randomly,27,82,1,7,545
play_randomly,27,83,0,7,535
play_randomly,27,84,0,7,525
play_randomly,27,85,0,7,515
play_randomly,27,86,0,7,510
play_randomly,27,87,0,6,500
play_randomly,27,88,0,6,495
play_randomly,27,89,0,6,490
play_randomly,27,90,0,6,485
play_randomly,27,91,0,6,475
play_randomly,27,92,0,6,470
play_randomly,27,93,0,6,465
play_randomly,27,94,0,6,460
play_randomly,27,95,0,6,455
play_randomly,27,96,0,6,445
play_randomly,27,97,0,6,435
play_randomly,27,98,0,6,425
play_randomly,27,99,0,6,415
play_randomly,27,100,0,6,405
play_randomly,28,0,4,4,1000
play_randomly,28,1,4,4,1045
play_randomly,28,2,4,4,1040
play_randomly,28,3,4,4,1035
play_randomly,28,4,4,4,1030
play_randomly,28,5,4,5,1020
play_randomly,28,6,4,6,1010
play_randomly,28,7,4,7,1000
play_randomly,28,8,4,7,995
play_randomly,28,9,3,7,985
play_randomly,28,10,3,7,980
play_randomly,28,11,3,7,975
play_randomly,28,12,2,7,1015
play_randomly,28,13,2,7,1010
play_randomly,28,14,2,7,1005
play_randomly,28,15,2,7,1000
play_randomly,28,16,2,7,995
play_randomly,28,17,2,7,990
play_randomly,28,18,2,6,980
play_randomly,28,19,2,6,975
play_randomly,28,20,1,6,1015
play_randomly,28,21,1,6,1010
play_randomly,28,22,1,5,1000
play_randomly,28,23,1,4,1040
play_randomly,28,24,1,4,1035
play_randomly,28,25,0,4,1025
play_randomly,28,26,0,4,1020
play_randomly,28,27,0,3,1010
play_randomly,28,28,0,2,1000
play_randomly,28,29,0,1,890
play_randomly,28,30,0,1,885
play_randomly,28,31,0,1,880
play_randomly,28,32,0,1,875
play_randomly,28,33,0,1,870
play_randomly,28,34,0,0,860
play_randomly,28,35,0,0,850
play_randomly,28,36,0,0,840
play_randomly,28,37,0,0,830
play_randomly,28,38,0,0,825
play_randomly,28,39,0,0,820
play_randomly,28,40,0,1,810
play_randomly,28,41,0,1,805
play_randomly,28,42,0,1,800
play_randomly,28,43,0,1,795
play_randomly,28,44,1,1,685
play_randomly,28,45,1,1,680
play_randomly,28,46,1,1,675
play_randomly,28,47,0,1,665
play_randomly,28,48,0,1,660
play_randomly,28,49,0,1,655
play_randomly,28,50,1,1,645
play_randomly,28,51,1,1,640
play_randomly,28,52,1,1,635
play_randomly,28,53,0,1,625
play_randomly,28,54,0,1,615
play_randomly,28,55,0,1,610
play_randomly,28,56,0,1,605
play_randomly,28,57,1,1,595
play_randomly,28,58,2,1,585
play_randomly,28,59,2,1,580
play_randomly,28,60,2,1,575
play_randomly,28,61,3,1,615
play_randomly,28,62,3,1,610
play_randomly,28,63,3,1,605
play_randomly,28,64,2,1,595
play_randomly,28,65,1,1,585
play_randomly,28,66,1,1,580
play_randomly,28,67,1,1,575
play_randomly,28,68,1,1,570
play_randomly,28,69,1,1,565
play_randomly,28,70,1,1,560
play_randomly,28,71,1,1,555
play_randomly,28,72,0,1,545
play_randomly,28,73,0,1,540
play_randomly,28,74,0,0,530
play_randomly,28,75,0,0,520
play_randomly,28,76,0,0,515
play_randomly,28,77,0,0,510
play_randomly,28,78,0,0,505
play_randomly,28,79,0,0,495
play_randomly,28,80,0,0,490
play_randomly,28,81,0,1,480
play_randomly,28,82,0,1,475
play_randomly,28,83,0,1,470
play_randomly,28,84,0,0,460
play_randomly,28,85,0,0,450
play_randomly,28,86,0,0,440
play_randomly,28,87,0,0,435
play_randomly,28,88,0,0,425
play_randomly,28,89,0,0,420
play_randomly,28,90,0,1,410
play_randomly,28,91,0,2,400
play_randomly,28,92,0,3,390
play_randomly,28,93,0,3,385
play_randomly,28,94,0,3,380
play_randomly,28,95,0,2,370
play_randomly,28,96,0,1,360
play_randomly,28,97,0,1,355
play_randomly,28,98,0,1,350
play_randomly,28,99,0,2,340
play_randomly,28,100,0,2,335
play_randomly,29,0,4,4,1000
play_randomly,29,1,4,3,990
play_randomly,29,2,4,3,985
play_randomly,29,3,4,3,980
play_randomly,29,4,4,4,970
play_randomly,29,5,4,4,965
play_randomly,29,6,4,4,960
play_randomly,29,7,4,5,950
play_randomly,29,8,4,6,940
play_randomly,29,9,4,7,900
play_randomly,29,10,4,8,890
play_randomly,29,11,4,8,885
play_randomly,29,12,5,8,875
play_randomly,29,13,6,8,865
play_randomly,29,14,6,8,860
play_randomly,29,15,6,8,855
play_randomly,29,16,5,8,845
play_randomly,29,17,5,8,840
play_randomly,29,18,5,8,830
play_randomly,29,19,5,8,825
play_randomly,29,20,6,8,815
play_randomly,29,21,6,8,810
play_randomly,29,22,6,7,850
play_randomly,29,23,6,7,845
play_randomly,29,24,6,7,840
play_randomly,29,25,6,8,830
play_randomly,29,26,6,8,820
play_randomly,29,27,6,8,810
play_randomly,29,28,6,8,800
play_randomly,29,29,6,8,795
play_randomly,29,30,6,8,790
play_randomly,29,31,6,7,780
play_randomly,29,32,6,6,740
play_randomly,29,33,6,6,735
play_randomly,29,34,6,6,730
play_randomly,29,35,6,6,725
play_randomly,29,36,7,6,715
play_randomly,29,37,7,6,710
play_randomly,29,38,7,6,705
play_randomly,29,39,7,6,700
play_randomly,29,40,7,6,695
play_randomly,29,41,8,6,735
play_randomly,29,42,8,6,725
play_randomly,29,43,8,6,720
play_randomly,29,44,8,7,710
play_randomly,29,45,8,8,750
play_randomly,29,46,8,8,740
play_randomly,29,47,8,8,735
play_randomly,29,48,7,8,725
play_randomly,29,49,7,8,720
play_randomly,29,50,7,8,715
play_randomly,29,51,7,8,710
play_randomly,29,52,7,8,705
play_randomly,29,53,8,8,695
play_randomly,29,54,8,8,685
play_randomly,29,55,8,8,675
play_randomly,29,56,8,8,670
play_randomly,29,57,8,8,660
play_randomly,29,58,8,8,650
play_randomly,29,59,8,8,640
play_randomly,29,60,8,8,630
play_randomly,29,61,8,8,625
play_randomly,29,62,8,8,620
play_randomly,29,63,8,8,615
play_randomly,29,64,8,8,610
play_randomly,29,65,8,7,600
play_randomly,29,66,8,7,595
play_randomly,29,67,8,7,585
play_randomly,29,68,8,7,575
play_randomly,29,69,8,7,570
play_randomly,29,70,8,7,565
play_randomly,29,71,7,7,605
play_randomly,29,72,6,7,595
play_randomly,29,73,5,7,635
play_randomly,29,74,5,7,630
play_randomly,29,75,5,7,625
play_randomly,29,76,5,7,620
play_randomly,29,77,5,7,615
play_randomly,29,78,5,7,610
play_randomly,29,79,5,7,605
play_randomly,29,80,4,7,595
play_randomly,29,81,3,7,585
play_randomly,29,82,2,7,625
play_randomly,29,83,1,7,615
play_randomly,29,84,1,7,610
play_randomly,29,85,1,7,605
play_randomly,29,86,1,7,600
play_randomly,29,87,1,7,595
play_randomly,29,88,2,7,585
play_randomly,29,89,3,7,575
play_randomly,29,90,4,7,565
play_randomly,29,91,5,7,555
play_randomly,29,92,5,7,550
play_randomly,29,93,5,6,590
play_randomly,29,94,5,6,585
play_randomly,29,95,4,6,575
play_randomly,29,96,3,6,565
play_randomly,29,97,2,6,555
play_randomly,29,98,1,6,545
play_randomly,29,99,1,6,540
play_randomly,29,100,1,5,580
play_greedy_with_random,0,0,4,4,1000
play_greedy_with_random,0,1,4,4,995
play_greedy_with_random,0,2,5,4,1035
play_greedy_with_random,0,3,5,4,1030
play_greedy_with_random,0,4,5,3,1070
play_greedy_with_random,0,5,5,2,1110
play_greedy_with_random,0,6,5,1,1150
play_greedy_with_random,0,7,5,0,1190
play_greedy_with_random,0,8,5,0,1180
play_greedy_with_random,0,9,5,0,1175
play_greedy_with_random,0,10,4,0,1265
play_greedy_with_random,0,11,3,0,1305
play_greedy_with_random,0,12,3,0,1300
play_greedy_with_random,0,13,3,1,1390
play_greedy_with_random,0,14,3,1,1385
play_greedy_with_random,0,15,3,1,1380
play_greedy_with_random,0,16,3,1,1375
play_greedy_with_random,0,17,2,1,1365
play_greedy_with_random,0,18,2,1,1360
play_greedy_with_random,0,19,2,2,1450
play_greedy_with_random,0,20,2,2,1445
play_greedy_with_random,0,21,1,2,1535
play_greedy_with_random,0,22,0,2,1525
play_greedy_with_random,0,23,0,2,1520
play_greedy_with_random,0,24,0,2,1515
play_greedy_with_random,0,25,0,2,1510
play_greedy_with_random,0,26,0,1,1600
play_greedy_with_random,0,27,0,1,1595
play_greedy_with_random,0,28,0,1,1590
play_greedy_with_random,0,29,0,0,1680
play_greedy_with_random,0,30,0,0,1675
play_greedy_with_random,0,31,1,0,1665
play_greedy_with_random,0,32,2,0,1655
play_greedy_with_random,0,33,3,0,1645
play_greedy_with_random,0,34,4,0,1635
play_greedy_with_random,0,35,5,0,1625
play_greedy_with_random,0,36,6,0,1615
play_greedy_with_random,0,37,7,0,1705
play_greedy_with_random,0,38,7,0,1700
play_greedy_with_random,0,39,7,0,1695
play_greedy_with_random,0,40,8,0,1685
play_greedy_with_random,0,41,8,0,1680
play_greedy_with_random,0,42,8,1,1670
play_greedy_with_random,0,43,8,2,1760
play_greedy_with_random,0,44,8,3,1750
play_greedy_with_random,0,45,8,3,1745
play_greedy_with_random,0,46,7,3,1785
play_greedy_with_random,0,47,7,3,1780
play_greedy_with_random,0,48,7,4,1820
play_greedy_with_random,0,49,7,5,1810
play_greedy_with_random,0,50,7,6,1800
play_greedy_with_random,0,51,7,7,1790
play_greedy_with_random,0,52,7,8,1780
play_greedy_with_random,0,53,7,8,1775
play_greedy_with_random,0,54,8,8,1815
play_greedy_with_random,0,55,8,8,1810
play_greedy_with_random,0,56,8,8,1805
play_greedy_with_random,0,57,7,8,1795
play_greedy_with_random,0,58,6,8,1785
play_greedy_with_random,0,59,6,8,1780
play_greedy_with_random,0,60,6,8,1775
play_greedy_with_random,0,61,5,8,1865
play_greedy_with_random,0,62,4,8,1855
play_greedy_with_random,0,63,4,8,1850
play_greedy_with_random,0,64,4,7,1890
play_greedy_with_random,0,65,4,6,1930
play_greedy_with_random,0,66,4,6,1925
play_greedy_with_random,0,67,5,6,2015
play_greedy_with_random,0,68,6,6,1975
play_greedy_with_random,0,69,7,6,1965
play_greedy_with_random,0,70,8,6,1955
play_greedy_with_random,0,71,8,6,1950
play_greedy_with_random,0,72,8,5,1940
play_greedy_with_random,0,73,8,5,1935
play_greedy_with_random,0,74,8,5,1930
play_greedy_with_random,0,75,8,5,1925
play_greedy_with_random,0,76,8,5,1920
play_greedy_with_random,0,77,8,6,1910
play_greedy_with_random,0,78,8,6,1905
play_greedy_with_random,0,79,8,6,1900
play_greedy_with_random,0,80,8,6,1895
play_greedy_with_random,0,81,7,6,1885
play_greedy_with_random,0,82,6,6,1875
play_greedy_with_random,0,83,5,6,1865
play_greedy_with_random,0,84,4,6,1855
play_greedy_with_random,0,85,3,6,1845
play_greedy_with_random,0,86,2,6,1835
play_greedy_with_random,0,87,2,6,1830
play_greedy_with_random,0,88,2,6,1825
play_greedy_with_random,0,89,1,6,1915
play_greedy_with_random,0,90,1,6,1910
play_greedy_with_random,0,91,1,7,1950
play_greedy_with_random,0,92,1,7,1945
play_greedy_with_random,0,93,1,7,1940
play_greedy_with_random,0,94,1,7,1935
play_greedy_with_random,0,95,2,7,1925
play_greedy_with_random,0,96,2,7,1920
play_greedy_with_random,0,97,2,6,1910
play_greedy_with_random,0,98,2,5,1900
play_greedy_with_random,0,99,2,5,1895
play_greedy_with_random,0,100,2,5,1890
play_greedy_with_random,1,0,4,4,1000
play_greedy_with_random,1,1,4,3,930
play_greedy_with_random,1,2,4,2,970
play_greedy_with_random,1,3,4,2,965
play_greedy_with_random,1,4,3,2,1005
play_greedy_with_random,1,5,3,2,1000
play_greedy_with_random,1,6,3,1,1090
play_greedy_with_random,1,7,3,1,1085
play_greedy_with_random,1,8,3,1,1080
play_greedy_with_random,1,9,3,0,1070
play_greedy_with_random,1,10,3,0,1065
play_greedy_with_random,1,11,3,0,1060
play_greedy_with_random,1,12,3,1,1050
play_greedy_with_random,1,13,3,2,1040
play_greedy_with_random,1,14,3,3,1080
play_greedy_with_random,1,15,3,4,1070
play_greedy_with_random,1,16,3,4,1065
play_greedy_with_random,1,17,2,4,1055
play_greedy_with_random,1,18,1,4,1045
play_greedy_with_random,1,19,0,4,1085
play_greedy_with_random,1,20,0,4,1080
play_greedy_with_random,1,21,0,4,1075
play_greedy_with_random,1,22,1,4,1065
play_greedy_with_random,1,23,1,4,1060
play_greedy_with_random,1,24,1,4,1055
play_greedy_with_random,1,25,0,4,1045
play_greedy_with_random,1,26,0,4,1035
play_greedy_with_random,1,27,0,4,1030
play_greedy_with_random,1,28,0,4,1025
play_greedy_with_random,1,29,1,4,1015
play_greedy_with_random,1,30,2,4,1005
play_greedy_with_random,1,31,3,4,995
play_greedy_with_random,1,32,4,4,985
play_greedy_with_random,1,33,5,4,1075
play_greedy_with_random,1,34,6,4,1165
play_greedy_with_random,1,35,7,4,1255
play_greedy_with_random,1,36,8,4,1245
play_greedy_with_random,1,37,8,4,1235
play_greedy_with_random,1,38,8,4,1230
play_greedy_with_random,1,39,8,4,1225
play_greedy_with_random,1,40,8,4,1220
play_greedy_with_random,1,41,8,3,1310
play_greedy_with_random,1,42,8,2,1300
play_greedy_with_random,1,43,8,2,1295
play_greedy_with_random,1,44,8,2,1285
play_greedy_with_random,1,45,8,2,1280
play_greedy_with_random,1,46,8,3,1270
play_greedy_with_random,1,47,8,4,1260
play_greedy_with_random,1,48,8,5,1350
play_greedy_with_random,1,49,8,5,1345
play_greedy_with_random,1,50,7,5,1335
play_greedy_with_random,1,51,6,5,1325
play_greedy_with_random,1,52,6,5,1320
play_greedy_with_random,1,53,6,4,1310
play_greedy_with_random,1,54,6,4,1305
play_greedy_with_random,1,55,5,4,1295
play_greedy_with_random,1,56,4,4,1285
play_greedy_with_random,1,57,3,4,1275
play_greedy_with_random,1,58,3,4,1270
play_greedy_with_random,1,59,3,4,1265
play_greedy_with_random,1,60,3,4,1260
play_greedy_with_random,1,61,3,4,1255
play_greedy_with_random,1,62,3,4,1250
play_greedy_with_random,1,63,3,4,1245
play_greedy_with_random,1,64,2,4,1235
play_greedy_with_random,1,65,1,4,1225
play_greedy_with_random,1,66,0,4,1215
play_greedy_with_random,1,67,0,4,1210
play_greedy_with_random,1,68,0,3,1170
play_greedy_with_random,1,69,0,2,1160
play_greedy_with_random,1,70,0,1,1150
play_greedy_with_random,1,71,0,1,1145
play_greedy_with_random,1,72,0,1,1140
play_greedy_with_random,1,73,0,1,1135
play_greedy_with_random,1,74,1,1,1125
play_greedy_with_random,1,75,1,1,1120
play_greedy_with_random,1,76,1,2,1080
play_greedy_with_random,1,77,1,3,1070
play_greedy_with_random,1,78,1,4,1060
play_greedy_with_random,1,79,1,5,1020
play_greedy_with_random,1,80,1,6,1010
play_greedy_with_random,1,81,1,6,1005
play_greedy_with_random,1,82,0,6,995
play_greedy_with_random,1,83,0,6,990
play_greedy_with_random,1,84,0,5,980
play_greedy_with_random,1,85,0,4,970
play_greedy_with_random,1,86,0,3,960
play_greedy_with_random,1,87,0,2,950
play_greedy_with_random,1,88,0,2,945
play_greedy_with_random,1,89,0,2,940
play_greedy_with_random,1,90,0,1,930
play_greedy_with_random,1,91,0,0,920
play_greedy_with_random,1,92,0,0,915
play_greedy_with_random,1,93,1,0,955
play_greedy_with_random,1,94,2,0,945
play_greedy_with_random,1,95,3,0,935
play_greedy_with_random,1,96,3,0,930
play_greedy_with_random,1,97,3,1,920
play_greedy_with_random,1,98,3,2,910
play_greedy_with_random,1,99,3,3,900
play_greedy_with_random,1,100,3,4,890
play_greedy_with_random,2,0,4,4,1000
play_greedy_with_random,2,1,4,4,1045
play_greedy_with_random,2,2,5,4,1035
play_greedy_with_random,2,3,6,4,1025
play_greedy_with_random,2,4,7,4,1115
play_greedy_with_random,2,5,8,4,1205
play_greedy_with_random,2,6,8,4,1195
play_greedy_with_random,2,7,8,4,1190
play_greedy_with_random,2,8,8,5,1230
play_greedy_with_random,2,9,8,5,1225
play_greedy_with_random,2,10,7,5,1215
play_greedy_with_random,2,11,6,5,1205
play_greedy_with_random,2,12,5,5,1195
play_greedy_with_random,2,13,5,5,1190
play_greedy_with_random,2,14,5,4,1180
play_greedy_with_random,2,15,5,3,1170
play_greedy_with_random,2,16,5,2,1160
play_greedy_with_random,2,17,5,1,1250
play_greedy_with_random,2,18,5,0,1240
play_greedy_with_random,2,19,5,0,1230
play_greedy_with_random,2,20,5,0,1225
play_greedy_with_random,2,21,6,0,1215
play_greedy_with_random,2,22,6,0,1210
play_greedy_with_random,2,23,6,0,1205
play_greedy_with_random,2,24,7,0,1195
play_greedy_with_random,2,25,7,0,1190
play_greedy_with_random,2,26,7,1,1180
play_greedy_with_random,2,27,7,2,1170
play_greedy_with_random,2,28,7,2,1165
play_greedy_with_random,2,29,6,2,1205
play_greedy_with_random,2,30,5,2,1195
play_greedy_with_random,2,31,4,2,1235
play_greedy_with_random,2,32,4,2,1230
play_greedy_with_random,2,33,4,2,1225
play_greedy_with_random,2,34,5,2,1215
play_greedy_with_random,2,35,6,2,1205
play_greedy_with_random,2,36,7,2,1195
play_greedy_with_random,2,37,7,2,1190
play_greedy_with_random,2,38,7,2,1185
play_greedy_with_random,2,39,7,2,1180
play_greedy_with_random,2,40,7,1,1170
play_greedy_with_random,2,41,7,1,1165
play_greedy_with_random,2,42,8,1,1205
play_greedy_with_random,2,43,8,1,1200
play_greedy_with_random,2,44,8,0,1090
play_greedy_with_random,2,45,8,0,1085
play_greedy_with_random,2,46,8,0,1080
play_greedy_with_random,2,47,8,1,1070
play_greedy_with_random,2,48,8,1,1065
play_greedy_with_random,2,49,7,1,1055
play_greedy_with_random,2,50,7,1,1050
play_greedy_with_random,2,51,7,0,1040
play_greedy_with_random,2,52,7,0,1035
play_greedy_with_random,2,53,8,0,1025
play_greedy_with_random,2,54,8,0,1015
play_greedy_with_random,2,55,8,0,1010
play_greedy_with_random,2,56,8,1,1000
play_greedy_with_random,2,57,8,1,995
play_greedy_with_random,2,58,8,1,990
play_greedy_with_random,2,59,8,1,985
play_greedy_with_random,2,60,7,1,975
play_greedy_with_random,2,61,7,1,970
play_greedy_with_random,2,62,7,0,960
play_greedy_with_random,2,63,7,0,955
play_greedy_with_random,2,64,8,0,945
play_greedy_with_random,2,65,8,0,940
play_greedy_with_random,2,66,8,1,930
play_greedy_with_random,2,67,8,1,925
play_greedy_with_random,2,68,7,1,915
play_greedy_with_random,2,69,6,1,875
play_greedy_with_random,2,70,5,1,865
play_greedy_with_random,2,71,5,1,860
play_greedy_with_random,2,72,5,0,850
play_greedy_with_random,2,73,5,0,845
play_greedy_with_random,2,74,6,0,835
play_greedy_with_random,2,75,7,0,825
play_greedy_with_random,2,76,8,0,815
play_greedy_with_random,2,77,8,0,810
play_greedy_with_random,2,78,8,1,800
play_greedy_with_random,2,79,8,1,795
play_greedy_with_random,2,80,8,1,785
play_greedy_with_random,2,81,8,1,780
play_greedy_with_random,2,82,8,1,775
play_greedy_with_random,2,83,7,1,765
play_greedy_with_random,2,84,6,1,755
play_greedy_with_random,2,85,5,1,745
play_greedy_with_random,2,86,5,1,740
play_greedy_with_random,2,87,5,2,730
play_greedy_with_random,2,88,5,3,720
play_greedy_with_random,2,89,5,4,710
play_greedy_with_random,2,90,5,5,700
play_greedy_with_random,2,91,5,6,690
play_greedy_with_random,2,92,5,7,680
play_greedy_with_random,2,93,5,8,720
play_greedy_with_random,2,94,5,8,715
play_greedy_with_random,2,95,4,8,705
play_greedy_with_random,2,96,4,8,700
play_greedy_with_random,2,97,4,7,740
play_greedy_with_random,2,98,4,7,735
play_greedy_with_random,2,99,5,7,725
play_greedy_with_random,2,100,5,7,720
play_greedy_with_random,3,0,4,4,1000
play_greedy_with_random,3,1,4,3,1090
play_greedy_with_random,3,2,4,2,1080
play_greedy_with_random,3,3,4,1,1170
play_greedy_with_random,3,4,4,0,1160
play_greedy_with_random,3,5,4,0,1155
play_greedy_with_random,3,6,5,0,1145
play_greedy_with_random,3,7,5,0,1140
play_greedy_with_random,3,8,5,0,1130
play_greedy_with_random,3,9,5,0,1120
play_greedy_with_random,3,10,5,0,1115
play_greedy_with_random,3,11,6,0,1105
play_greedy_with_random,3,12,6,0,1100
play_greedy_with_random,3,13,6,0,1095
play_greedy_with_random,3,14,6,0,1090
play_greedy_with_random,3,15,6,1,1130
play_greedy_with_random,3,16,6,1,1125
play_greedy_with_random,3,17,6,1,1120
play_greedy_with_random,3,18,6,1,1115
play_greedy_with_random,3,19,7,1,1105
play_greedy_with_random,3,20,8,1,1145
play_greedy_with_random,3,21,8,1,1140
play_greedy_with_random,3,22,8,2,1130
play_greedy_with_random,3,23,8,3,1170
play_greedy_with_random,3,24,8,3,1165
play_greedy_with_random,3,25,8,3,1160
play_greedy_with_random,3,26,8,3,1155
play_greedy_with_random,3,27,8,3,1150
play_greedy_with_random,3,28,8,2,1140
